State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
TX,75022,1,Flower Mound,US,32.99,-97.07,23626,39.8,147008,56232,1
TX,75023,2,Plano,US,33.07,-96.72,47787,39.6,73518,34993,5
TX,75024,2,Plano,US,33.08,-96.77,40843,35.3,89265,49191,5
TX,75025,1,Plano,US,33.11,-96.77,53483,38.6,109397,46366,0
TX,75028,9,Flower Mound,US,33.07,-97.04,45225,39.2,112144,42164,4
TX,75032,1,Rockwall,US,32.9,-96.47,30877,37.7,95169,42489,7
TX,75034,11,Frisco,US,33.18,-96.8,85700,35.4,112995,45780,1
TX,75035,3,Frisco,US,33.17,-96.73,56427,34.9,112373,40649,1
TX,75038,1,Irving,US,32.86,-96.96,29643,29.8,46991,26851,6
TX,75039,1,Irving,US,32.89,-96.96,14724,32.2,79154,57642,15
TX,75040,4,Garland,US,32.97,-96.61,60948,33.1,55345,20580,5
TX,75041,2,Garland,US,32.86,-96.65,32098,31.1,39609,16416,3
TX,75043,1,Garland,US,32.84,-96.6,60452,34.5,55076,23666,2
TX,75044,1,Garland,US,32.96,-96.67,40623,40.7,61193,30272,9
TX,75048,1,Sachse,US,32.97,-96.6,22585,37.4,89428,32721,5
TX,75050,1,Grand Prairie,US,32.76,-96.99,41765,30.7,47048,21734,2
TX,75052,5,Grand Prairie,US,32.69,-97.0,91137,33.7,68620,26330,3
TX,75056,4,The Colony,US,33.07,-96.88,53186,34.3,80323,39804,7
TX,75057,2,Lewisville,US,33.01,-96.97,13749,32.7,49607,21912,9
TX,75062,2,Irving,US,32.85,-96.98,47347,32.4,46436,21946,8
TX,75063,4,Irving,US,32.92,-96.96,38233,33.4,78656,45012,6
TX,75065,2,Hickory Creek,US,33.13,-97.04,11537,38.4,73240,31951,3
TX,75067,3,Lewisville,US,33.04,-96.96,66088,30.8,56134,26893,1
TX,75068,3,Little Elm,US,33.18,-96.88,46216,31.9,87542,31785,1
TX,75069,1,Fairview,US,32.92,-96.97,36245,35.1,48980,28707,9
TX,75070,6,McKinney,US,33.22,-96.63,85063,35.1,95988,38619,3
TX,75071,1,McKinney,US,33.2,-96.71,43547,34.6,85486,33928,2
TX,75074,3,Plano,US,33.06,-96.66,47916,33.8,55883,25071,1
TX,75075,6,Plano,US,33.04,-96.71,35558,41.0,75077,36623,12
TX,75078,2,Prosper,US,33.24,-96.74,15080,33.9,118980,42584,0
TX,75080,5,Richardson,US,33.0,-96.72,47897,34.2,65028,32434,10
TX,75081,2,Richardson,US,32.94,-96.68,35269,38.6,65938,32610,7
TX,75082,3,Richardson,US,33.0,-96.65,23014,40.9,115054,49882,1
TX,75087,6,Rockwall,US,32.97,-96.45,31253,37.1,92149,36700,1
TX,75088,3,Rowlett,US,32.92,-96.52,25827,41.0,82799,32077,2
TX,75089,1,Rowlett,US,32.92,-96.52,31461,36.1,85962,29989,2
TX,75090,1,Sherman,US,33.67,-96.61,23860,32.1,37621,17262,3
TX,75092,2,Sherman,US,33.68,-96.61,23404,40.5,55432,29736,2
TX,75093,9,Plano,US,33.05,-96.79,47883,42.5,100866,60863,2
TX,75094,1,Murphy,US,33.01,-96.61,22159,35.6,115724,38216,9
TX,75098,5,Wylie,US,33.01,-96.54,50835,35.3,82943,29850,5
TX,75104,2,Cedar Hill,US,32.6,-96.94,47571,34.5,68016,27709,9
TX,75115,2,Desoto,US,32.6,-96.82,51147,39.6,60782,28514,4
TX,75116,1,Duncanville,US,32.65,-96.92,20465,33.6,48580,20667,4
TX,75119,1,Ennis,US,32.33,-96.62,26853,35.0,43985,20196,4
TX,75126,2,Forney,US,32.74,-96.45,37042,32.1,80654,28853,1
TX,75149,1,Mesquite,US,32.75,-96.59,56366,31.7,44675,19268,3
TX,75150,2,Mesquite,US,32.81,-96.62,60810,32.7,45541,21730,10
TX,75160,2,Terrell,US,32.72,-96.28,24830,36.3,43795,22982,3
TX,75165,2,Waxahachie,US,32.42,-96.84,40835,34.9,57717,25730,3
TX,75201,5,Dallas,US,32.79,-96.8,12009,31.3,81376,75436,49
TX,75202,2,Dallas,US,32.78,-96.8,2206,30.8,81397,65840,53
TX,75204,4,Dallas,US,32.81,-96.79,28672,29.7,68263,56215,36
TX,75205,6,Dallas,US,32.85,-96.78,24050,32.4,121024,85403,17
TX,75206,5,Dallas,US,32.86,-96.77,38826,31.0,56071,45287,25
TX,75207,1,Dallas,US,32.8,-96.83,8932,32.4,81677,22793,18
TX,75208,1,Dallas,US,32.74,-96.86,30139,33.6,46788,25835,1
TX,75209,3,Dallas,US,32.85,-96.82,14430,37.9,78917,67397,11
TX,75211,1,Dallas,US,32.76,-96.9,76261,28.5,36886,13682,3
TX,75214,4,Dallas,US,32.86,-96.73,33815,36.9,75955,57154,4
TX,75218,1,Dallas,US,32.83,-96.7,22264,40.8,70073,45342,6
TX,75219,4,Dallas,US,32.82,-96.8,22237,38.0,62066,64003,21
TX,75220,4,Dallas,US,32.86,-96.84,44450,30.5,39863,26432,6
TX,75225,4,Dallas,US,32.87,-96.77,21001,45.9,151967,100071,24
TX,75230,3,Dallas,US,32.91,-96.77,27052,43.8,69893,68038,13
TX,75231,4,Dallas,US,32.93,-96.75,37979,30.3,31891,24688,12
TX,75234,1,Dallas,US,32.91,-96.87,30682,38.2,56573,27071,3
TX,75235,3,Dallas,US,32.84,-96.83,18914,32.1,44620,21061,14
TX,75236,1,Dallas,US,32.7,-96.9,16406,30.0,39155,18884,0
TX,75237,1,Dallas,US,32.65,-96.86,19312,27.7,27742,14316,6
TX,75240,5,Dallas,US,32.95,-96.8,26603,30.0,37306,22773,12
TX,75243,3,Dallas,US,32.91,-96.72,61406,30.7,36048,23194,7
TX,75244,2,Dallas,US,32.92,-96.82,13351,40.2,76467,50228,19
TX,75246,1,Dallas,US,32.79,-96.78,2895,30.8,33348,25020,46
TX,75247,1,Dallas,US,32.82,-96.87,629,58.5,15179,9651,13
TX,75248,2,Dallas,US,32.98,-96.77,35236,41.7,72735,49906,7
TX,75252,1,Dallas,US,33.0,-96.79,25749,35.5,56806,47299,11
TX,75254,2,Dallas,US,32.95,-96.77,25375,31.1,42394,33473,6
TX,75261,12,Dallas,US,32.91,-97.02,0,0.0,0,0,10
TX,75287,2,Dallas,US,33.0,-96.83,52559,31.7,48662,36882,3
TX,75402,1,Greenville,US,33.09,-96.11,17047,37.9,58418,26591,1
TX,75460,1,Paris,US,33.66,-95.51,22422,37.0,30469,18500,3
TX,75503,1,Texarkana,US,33.46,-94.09,24978,38.1,53086,31047,4
TX,75605,3,Longview,US,32.55,-94.72,28911,41.7,58661,34542,5
TX,75701,1,Tyler,US,32.31,-95.28,35865,32.7,44534,24284,5
TX,75702,1,Tyler,US,32.35,-95.34,27962,29.4,30146,12936,5
TX,75703,3,Tyler,US,32.3,-95.3,37336,37.4,50937,35429,10
TX,75706,1,Lindale,US,32.47,-95.39,9069,30.6,41786,17428,1
TX,75783,1,Austin,US,30.39,-97.88,7759,47.6,45949,25019,4
TX,75798,1,Tyler,US,32.33,-95.28,0,0.0,0,0,7
TX,75901,1,Lufkin,US,31.3,-94.73,30698,34.2,44925,22628,3
TX,75965,2,Nacogdoches,US,31.62,-94.65,19330,28.1,42407,27018,9
TX,76006,1,Arlington,US,32.78,-97.1,23823,31.4,41213,29998,4
TX,76010,1,Arlington,US,32.73,-97.11,58674,26.8,31076,13251,11
TX,76011,1,Arlington,US,32.77,-97.1,22730,29.5,34187,21136,6
TX,76012,1,Arlington,US,32.75,-97.13,26423,39.4,56749,30561,4
TX,76013,3,Arlington,US,32.72,-97.12,30855,34.1,47006,27431,16
TX,76015,3,Arlington,US,32.68,-97.13,16747,36.0,50407,25803,10
TX,76016,2,Arlington,US,32.68,-97.19,31811,41.7,83529,38805,6
TX,76017,1,Arlington,US,32.67,-97.13,45618,36.7,68438,31246,11
TX,76018,2,Arlington,US,32.68,-97.11,28507,31.2,61557,22860,7
TX,76019,1,Arlington,US,32.73,-97.11,0,0.0,0,0,11
TX,76022,1,Bedford,US,32.84,-97.13,12701,40.3,51518,29051,6
TX,76028,4,Burleson,US,32.56,-97.31,64909,36.1,72605,30530,3
TX,76033,1,Cleburne,US,32.34,-97.41,24689,36.1,51818,25215,4
TX,76034,2,Colleyville,US,32.89,-97.1,24542,46.7,152351,72776,6
TX,76036,1,Crowley,US,32.57,-97.35,23377,35.8,63349,27221,2
TX,76039,2,Euless,US,32.88,-97.1,33283,34.9,60376,33640,6
TX,76040,1,Euless,US,32.84,-97.1,30531,33.2,46805,24354,9
TX,76048,1,Granbury,US,32.43,-97.78,22754,43.7,47563,26236,5
TX,76049,2,Granbury,US,32.46,-97.73,25854,50.4,63444,33556,2
TX,76051,8,Grapevine,US,32.97,-97.04,49599,37.5,79000,41322,1
TX,76053,5,Hurst,US,32.84,-97.18,29809,34.7,49543,24429,11
TX,76054,1,Hurst,US,32.86,-97.18,11620,47.2,86186,39939,8
TX,76063,7,Mansfield,US,32.61,-97.08,65707,36.6,88507,36271,0
TX,76065,1,Midlothian,US,32.48,-97.01,31097,36.5,85836,32366,3
TX,76086,2,Weatherford,US,32.76,-97.79,21408,34.0,51680,23956,8
TX,76087,1,Weatherford,US,32.73,-97.79,25926,43.3,77214,36468,3
TX,76092,4,Southlake,US,32.94,-97.11,28371,42.5,182951,78592,10
TX,76102,3,Ft. Worth,US,32.75,-97.33,9377,33.5,52824,30921,11
TX,76104,3,Fort Worth,US,32.74,-97.34,17415,32.5,22325,13559,26
TX,76107,6,Ft Worth,US,32.76,-97.35,27418,35.5,54803,44148,22
TX,76108,1,Fort Worth,US,32.76,-97.48,41264,35.8,59139,28984,4
TX,76109,2,Fort Worth,US,32.71,-97.36,22376,35.0,65383,53439,14
TX,76116,2,Fort Worth,US,32.75,-97.42,47834,34.4,43417,28840,3
TX,76119,1,Forest Hill,US,32.66,-97.28,46223,31.0,30900,13691,2
TX,76126,1,Benbrook,US,32.68,-97.46,20752,41.9,74655,39207,1
TX,76131,1,Fort Worth,US,32.86,-97.32,33894,30.4,74316,25360,3
TX,76132,5,Fort Worth,US,32.68,-97.4,25975,34.6,51158,41848,11
TX,76133,2,Fort Worth,US,32.67,-97.37,50642,35.8,51396,22881,6
TX,76134,1,Fort Worth,US,32.63,-97.32,26311,29.8,47866,17874,1
TX,76135,2,Lake Worth,US,32.81,-97.43,22217,37.5,52899,27389,6
TX,76137,1,Fort Worth,US,32.86,-97.29,57085,32.9,68692,29658,4
TX,76148,3,Watauga,US,32.89,-97.26,23867,34.7,63659,24232,11
TX,76155,1,Fort Worth,US,32.82,-97.06,4104,32.0,43857,33148,2
TX,76177,4,Fort Worth,US,32.96,-97.3,6470,32.3,83750,37876,3
TX,76179,1,Fort Worth,US,32.88,-97.38,52684,33.2,77398,32804,1
TX,76180,1,North Richland Hills,US,32.84,-97.24,35085,34.5,51495,26913,3
TX,76182,3,North Richland Hills,US,32.91,-97.19,30016,40.4,83656,37258,3
TX,76201,4,Denton,US,33.23,-97.13,27162,22.8,24294,15014,17
TX,76203,1,Denton,US,33.21,-97.15,0,0.0,0,0,14
TX,76205,2,Denton,US,33.19,-97.11,20911,28.6,43553,22614,7
TX,76207,1,Denton,US,33.23,-97.16,13146,38.9,59320,27779,8
TX,76208,1,Denton,US,33.19,-97.1,20106,35.1,73099,30572,7
TX,76210,1,Denton,US,33.14,-97.11,42894,33.2,79207,31554,1
TX,76226,2,Bartonville,US,33.08,-97.13,21790,38.7,115732,50238,2
TX,76227,1,Cross Roads,US,33.23,-96.99,25683,32.9,79318,29589,1
TX,76234,1,Decatur,US,33.23,-97.6,15571,38.9,61667,33656,3
TX,76240,1,Gainesville,US,33.62,-97.15,26822,38.9,49615,26142,1
TX,76244,2,Ft. Worth,US,32.97,-97.29,69564,30.7,93180,32140,3
TX,76248,3,Keller,US,32.93,-97.23,37069,39.7,114846,45676,3
TX,76262,1,Trophy Club,US,33.0,-97.21,34166,37.6,94274,47512,4
TX,76308,2,Wichita Falls,US,33.88,-98.53,19055,33.7,46529,30291,7
TX,76401,1,Stephenville,US,32.2,-98.24,28168,28.9,40530,21938,1
TX,76502,1,Temple,US,31.07,-97.37,34743,37.0,62153,32313,8
TX,76504,3,Temple,US,31.12,-97.36,23412,34.1,38279,20151,3
TX,76513,1,Belton,US,31.05,-97.45,36703,32.6,56994,26508,5
TX,76522,1,Copperas Cove,US,31.12,-97.88,36047,31.5,51967,24019,4
TX,76541,1,Killeen,US,31.11,-97.75,17703,32.2,28583,16602,7
TX,76542,1,Killeen,US,31.09,-97.73,45657,30.0,58945,24523,5
TX,76544,1,Killeen,US,31.15,-97.8,31186,22.1,41006,16292,1
TX,76548,2,Harker Heights,US,31.07,-97.67,28415,31.4,65861,27680,7
TX,76549,1,Killeen,US,31.11,-97.8,49454,26.1,53350,20759,2
TX,76645,1,Hillsboro,US,32.01,-97.09,10962,33.7,33763,19211,2
TX,76705,1,Lacy Lakeview,US,31.6,-97.11,29340,31.0,38712,17839,2
TX,76706,1,Waco,US,31.55,-97.11,35794,22.9,25486,15331,14
TX,76710,2,Waco,US,31.53,-97.19,23294,36.7,38343,26919,8
TX,76711,2,Waco,US,31.53,-97.13,8614,31.4,33167,19915,10
TX,76712,1,Woodway,US,31.5,-97.22,25662,38.5,66075,32426,3
TX,76798,1,Waco,US,31.55,-97.12,1565,19.0,0,1387,13
TX,76801,1,Brownwood,US,31.73,-98.98,24653,39.0,39843,21744,4
TX,76901,1,San Angelo,US,31.45,-100.48,28009,36.7,46201,25146,3
TX,76903,2,San Angelo,US,31.46,-100.45,32357,35.6,35371,20641,9
TX,76904,1,SAN ANGELO,US,31.42,-100.48,34044,33.3,56919,31225,3
TX,77002,8,Houston,US,29.77,-95.36,11922,33.8,62089,37196,49
TX,77004,1,Houston,US,29.72,-95.34,35739,28.1,47523,30732,10
TX,77005,4,Houston,US,29.73,-95.42,27187,38.0,166203,94080,45
TX,77006,2,Houston,US,29.75,-95.38,21795,34.8,71158,64474,51
TX,77007,5,Houston,US,29.78,-95.38,33029,33.5,107580,76163,24
TX,77008,2,Houston,US,29.81,-95.41,31868,35.5,82058,57264,14
TX,77010,4,Houston,US,29.76,-95.36,809,42.7,250001,181821,48
TX,77017,1,Houston,US,29.67,-95.26,33709,31.7,39288,15969,9
TX,77018,2,Houston,US,29.83,-95.41,27513,37.7,69048,41962,8
TX,77019,3,Houston,US,29.75,-95.41,20644,38.8,101297,89050,42
TX,77024,9,Houston,US,29.78,-95.51,37042,44.1,114223,85306,12
TX,77025,4,Houston,US,29.71,-95.42,28305,35.2,66559,52829,30
TX,77027,4,Houston,US,29.75,-95.44,15749,36.8,89276,90319,14
TX,77030,4,Houston,US,29.72,-95.4,10279,32.6,71883,61458,33
TX,77031,1,Houston,US,29.65,-95.57,18380,30.4,39787,17462,3
TX,77032,9,Houston,US,29.99,-95.33,13032,25.5,23498,10612,10
TX,77034,1,Houston,US,29.63,-95.23,39496,27.6,43814,18046,7
TX,77035,1,Houston,US,29.67,-95.46,36515,32.8,38889,23155,9
TX,77037,1,Houston,US,29.92,-95.41,20832,30.9,37521,13002,4
TX,77040,1,Houston,US,29.85,-95.5,47051,33.0,51998,28575,5
TX,77041,1,Houston,US,29.9,-95.61,36368,35.6,75185,34091,5
TX,77042,4,Houston,US,29.74,-95.54,39384,31.8,44520,33552,15
TX,77044,2,Houston,US,29.93,-95.2,37753,29.9,73716,28465,1
TX,77046,1,Houston,US,29.73,-95.43,961,41.0,98047,108372,31
TX,77047,1,Pearland,US,29.58,-95.4,25073,32.7,50180,22035,0
TX,77049,1,Houston,US,29.81,-95.17,31111,29.6,52287,19783,4
TX,77054,1,Houston,US,29.69,-95.41,22862,29.1,46019,32620,12
TX,77055,2,Spring Valley,US,29.8,-95.49,43691,32.9,45332,31021,7
TX,77056,8,Houston,US,29.75,-95.46,18685,40.5,93143,81387,24
TX,77057,2,Houston,US,29.76,-95.48,39905,34.1,56792,50463,15
TX,77058,2,Nassau Bay,US,29.55,-95.1,16881,35.8,51868,34923,13
TX,77060,1,Houston,US,29.95,-95.41,45648,25.5,25968,11077,9
TX,77061,1,Houston,US,29.66,-95.28,25155,30.0,33828,17714,7
TX,77062,2,Houston,US,29.59,-95.12,26448,40.0,84051,38483,6
TX,77063,3,Houston,US,29.74,-95.5,36772,32.4,46285,35276,33
TX,77064,3,Houston,US,29.96,-95.55,47361,34.0,63594,27872,8
TX,77065,5,Houston,US,29.93,-95.58,38652,33.7,53769,29309,7
TX,77069,4,Houston,US,29.99,-95.5,17286,45.8,67618,49024,14
TX,77070,5,Houston,US,30.0,-95.54,49622,33.1,69929,33617,7
TX,77072,1,Houston,US,29.72,-95.56,58871,33.0,37060,15143,32
TX,77075,2,Houston,US,29.6,-95.27,42569,28.9,46043,17747,1
TX,77077,5,Houston,US,29.76,-95.59,54931,34.3,63559,43313,7
TX,77079,4,Houston,US,29.78,-95.59,33013,39.8,100367,54190,9
TX,77080,1,Houston,US,29.82,-95.55,47080,31.1,40983,18618,3
TX,77081,2,Houston,US,29.72,-95.47,45039,30.1,27187,15944,27
TX,77082,1,Houston,US,29.73,-95.62,54555,32.9,49813,28891,5
TX,77083,1,Houston,US,29.68,-95.64,74174,33.3,52045,19802,4
TX,77084,4,Houston,US,29.88,-95.65,102437,33.0,63597,26812,9
TX,77087,1,Houston,US,29.7,-95.3,36855,30.9,32206,13751,10
TX,77089,1,Houston,US,29.6,-95.21,53320,34.9,65251,24143,9
TX,77090,2,Houston,US,30.02,-95.38,35958,28.8,37910,21479,4
TX,77092,2,Houston,US,29.83,-95.47,37022,32.5,37085,19683,7
TX,77094,3,Katy,US,29.78,-95.71,8897,43.3,170069,76737,9
TX,77095,1,Houston,US,29.91,-95.69,71473,35.1,88043,36781,3
TX,77096,3,Houston,US,29.69,-95.46,36145,36.7,60575,39071,17
TX,77098,2,Houston,US,29.74,-95.41,12271,34.5,80932,77430,43
TX,77204,2,Houston,US,29.72,-95.34,0,0.0,0,0,10
TX,77251,1,Baytown,US,29.79,-94.98,0,0.0,0,0,3
TX,77304,3,Conroe,US,30.33,-95.48,25794,37.3,57934,32450,11
TX,77318,1,Willis,US,30.39,-95.49,14100,45.6,65430,35388,0
TX,77338,4,Humble,US,30.02,-95.25,38017,31.5,47587,21022,5
TX,77339,3,Kingwood,US,30.07,-95.22,39863,39.2,71312,37742,3
TX,77340,5,Huntsville,US,30.72,-95.47,28664,25.9,33067,16548,0
TX,77345,2,Kingwood,US,30.07,-95.18,29394,40.2,122905,53306,0
TX,77346,5,LaPorte,US,30.0,-95.03,60066,33.3,90116,37076,0
TX,77354,2,Magnolia,US,30.22,-95.57,33853,36.4,81014,35764,5
TX,77356,1,Montgomery,US,30.36,-95.6,25579,48.2,83461,46116,3
TX,77365,1,Porter,US,30.1,-95.24,28569,35.4,61642,26657,5
TX,77375,2,Tomball,US,30.11,-95.55,45003,32.2,67633,27388,3
TX,77377,3,Tomball,US,30.09,-95.63,33849,33.5,94432,36265,11
TX,77379,6,Spring,US,30.08,-95.49,75775,38.0,98335,43194,6
TX,77380,8,Woodlands,US,30.17,-95.46,26757,35.4,67414,45748,13
TX,77381,5,The Woodlands,US,30.21,-95.48,36928,43.4,103927,52947,8
TX,77382,2,The Woodlands,US,30.19,-95.54,37616,37.4,141702,55227,4
TX,77384,2,The Woodlands,US,30.23,-95.46,13573,42.2,77541,44455,0
TX,77386,2,Spring,US,30.13,-95.41,45501,32.2,88222,35398,2
TX,77388,5,Spring,US,30.07,-95.43,43339,37.3,82725,34610,12
TX,77396,2,Humble,US,29.98,-95.22,48587,30.7,59027,25732,1
TX,77401,1,Bellaire,US,29.71,-95.47,18510,41.7,162703,83193,9
TX,77406,1,Richmond,US,29.66,-95.75,36907,37.3,110198,43646,3
TX,77407,2,Richmond,US,29.7,-95.69,38424,32.3,88462,30785,2
TX,77429,5,Cypress,US,29.99,-95.62,79535,34.5,100122,41147,4
TX,77433,3,Cypress,US,30.0,-95.69,64493,31.8,96371,34861,1
TX,77441,1,Fulshear,US,29.7,-95.85,6551,44.7,142125,66248,2
TX,77449,5,Katy,US,29.86,-95.72,106175,30.3,68854,23271,5
TX,77450,4,Katy,US,29.78,-95.72,74246,37.4,98640,41144,9
TX,77459,5,Missouri City,US,29.58,-95.52,63857,38.0,109943,43744,1
TX,77469,1,Richmond,US,29.62,-95.74,41493,34.9,72540,28921,2
TX,77471,3,Rosenberg,US,29.55,-95.75,38602,30.7,44879,18599,4
TX,77477,1,Stafford,US,29.62,-95.57,36162,33.6,58780,26104,4
TX,77478,2,Sugarland,US,29.61,-95.6,24568,45.2,91978,45896,12
TX,77479,6,Sugarland,US,29.6,-95.62,83179,39.0,130052,49257,14
TX,77493,1,Katy,US,29.76,-95.78,26013,34.2,75087,30458,8
TX,77494,8,Katy,US,29.78,-95.78,88077,34.4,134125,47454,3
TX,77498,1,Sugar Land,US,29.65,-95.65,51716,35.4,72958,28445,2
TX,77504,1,Pasadena,US,29.66,-95.19,24052,31.8,41972,21421,9
TX,77505,3,Pasadena,US,29.65,-95.15,23481,35.1,73138,30967,6
TX,77511,2,Alvin,US,29.43,-95.23,46787,34.7,51680,23677,6
TX,77521,3,Baytown,US,29.81,-94.98,53991,32.1,58081,25474,3
TX,77531,1,Clute,US,29.04,-95.42,15768,31.7,47845,23246,1
TX,77532,1,Crosby,US,29.89,-95.06,28430,35.9,63211,27440,3
TX,77536,2,Deer Park,US,29.68,-95.11,32531,34.7,78882,30922,8
TX,77539,1,Dickinson,US,29.45,-95.08,41925,35.7,67816,28407,5
TX,77546,4,Friendswood,US,29.54,-95.15,50798,39.0,94714,41111,13
TX,77550,1,Galveston,US,29.31,-94.79,22615,36.3,31915,22353,16
TX,77551,3,Galveston,US,29.27,-94.82,19905,36.7,43816,26613,5
TX,77565,2,Kemah,US,29.55,-95.02,6376,45.0,73772,45593,5
TX,77566,1,Lake Jackson,US,29.05,-95.46,29450,36.8,74220,36131,5
TX,77573,8,League City,US,29.54,-95.04,79435,35.3,96109,39275,4
TX,77581,2,Pearland,US,29.56,-95.28,45341,36.1,85515,35197,6
TX,77584,4,Pearland,US,29.58,-95.38,80638,34.5,96563,42405,0
TX,77590,1,Texas City,US,29.4,-94.95,30815,37.9,43517,20953,3
TX,77591,1,Texas City,US,29.42,-95.06,13846,35.1,42572,22579,1
TX,77598,5,Webster,US,29.58,-95.14,23877,29.4,47623,26461,1
TX,77627,1,Nederland,US,29.95,-93.99,21442,40.3,57065,34566,6
TX,77642,1,Port Arthur,US,29.95,-93.99,38471,31.8,33586,18360,6
TX,77701,1,Beaumont,US,30.07,-94.13,13746,35.9,25749,15087,10
TX,77706,2,Beaumont,US,30.12,-94.17,29194,39.0,59428,40449,7
TX,77708,1,Beaumont,US,30.13,-94.15,12029,31.0,40241,22947,7
TX,77801,1,Bryan,US,30.67,-96.34,16606,24.4,26912,14932,4
TX,77802,2,Bryan,US,30.66,-96.33,24949,34.5,53397,32158,5
TX,77833,1,Brenham,US,30.14,-96.39,29341,38.9,49839,23977,1
TX,77840,5,College Station,US,30.64,-96.31,57172,21.6,21097,12761,7
TX,77843,2,College Station,US,30.62,-96.34,0,0.0,0,0,11
TX,77845,2,College Station,US,30.59,-96.28,54902,30.2,70695,34435,4
TX,77904,2,Victoria,US,28.87,-97.0,26343,39.6,65622,35612,4
TX,78006,1,Boerne,US,29.78,-98.74,30227,43.5,69592,38866,5
TX,78023,1,Helotes,US,29.56,-98.68,28014,37.6,110769,38354,5
TX,78028,1,Kerrville,US,30.06,-99.17,40001,47.1,42507,25793,2
TX,78041,3,Laredo,US,27.57,-99.43,45655,33.1,38701,18271,3
TX,78043,1,Laredo,US,27.52,-99.45,44917,26.8,31712,12886,1
TX,78045,1,Laredo,US,27.61,-99.48,61072,29.4,65421,23009,2
TX,78109,1,Converse,US,29.5,-98.32,37524,32.4,63346,23978,7
TX,78130,2,New Braunfels,US,29.69,-98.13,64737,34.5,55480,24422,11
TX,78150,1,Randolph AFB,US,29.53,-98.28,18,0.0,0,0,1
TX,78154,3,Selma,US,29.6,-98.28,35176,35.3,72819,30501,3
TX,78155,1,Seguin,US,29.6,-97.95,47263,39.5,48094,23267,0
TX,78163,1,Bulverde,US,29.8,-98.42,10996,43.7,101520,37591,1
TX,78201,3,San Antonio,US,29.49,-98.53,42828,37.0,34526,18295,7
TX,78205,4,San Antonio,US,29.43,-98.48,1083,57.7,30196,31763,31
TX,78207,1,San Antonio,US,29.42,-98.52,52990,31.0,23744,11134,6
TX,78209,5,San Antonio,US,29.51,-98.45,41008,40.9,63966,49128,13
TX,78212,1,San Antonio,US,29.44,-98.5,28478,37.9,40389,28282,27
TX,78213,1,San Antonio,US,29.53,-98.52,42370,35.0,40508,22729,12
TX,78215,1,San Antonio,US,29.44,-98.49,1901,33.5,51853,37604,31
TX,78216,8,San Antonio,US,29.57,-98.47,40327,34.5,43046,29088,7
TX,78218,2,San Antonio,US,29.51,-98.39,34606,33.1,38625,19368,5
TX,78221,1,San Antonio,US,29.36,-98.52,37743,32.6,36977,14959,6
TX,78223,2,San Antonio,US,29.35,-98.44,53478,33.2,37785,16209,4
TX,78224,1,San Antonio,US,29.36,-98.54,19866,31.7,41938,15591,5
TX,78228,1,San Antonio,US,29.45,-98.56,61940,33.3,36692,16176,5
TX,78229,4,San Antonio,US,29.51,-98.55,30897,30.4,36290,22024,6
TX,78230,5,San Antonio,US,29.56,-98.54,43388,34.2,56392,35159,5
TX,78231,2,Shavano Park,US,29.6,-98.54,8098,41.9,84714,43847,2
TX,78232,4,San Antonio,US,29.61,-98.47,38057,38.0,66665,37535,7
TX,78233,1,Live Oak,US,29.56,-98.33,47707,34.7,55311,23530,4
TX,78234,1,Fort Sam Houston,US,29.47,-98.43,6568,20.7,61923,16305,1
TX,78236,2,san antonio,US,29.39,-98.61,8288,20.4,61090,13871,2
TX,78238,2,San Antonio,US,29.47,-98.61,25954,34.3,44854,22984,9
TX,78240,3,San Antonio,US,29.52,-98.57,56938,31.5,49463,26965,11
TX,78244,1,San Antonio,US,29.49,-98.35,31379,30.8,57083,20918,2
TX,78245,2,San Antonio,US,29.44,-98.65,64505,29.4,59624,20553,7
TX,78247,1,San Antonio,US,29.6,-98.42,52097,35.1,69067,28818,2
TX,78248,1,San Antonio,US,29.61,-98.51,14618,43.5,100648,51472,7
TX,78249,3,San Antonio,US,29.59,-98.62,54075,28.9,64945,27719,11
TX,78250,3,San Antonio,US,29.55,-98.64,58202,33.8,61700,25077,0
TX,78251,2,San Antonio,US,29.44,-98.67,56996,30.5,65869,26505,6
TX,78253,2,San Antonio,US,29.55,-98.66,36184,32.6,90066,31602,4
TX,78254,1,San Antonio,US,29.53,-98.68,51049,31.6,76532,26871,1
TX,78256,2,San Antonio,US,29.59,-98.62,8837,27.1,68686,42138,11
TX,78257,3,San Antonio,US,29.66,-98.6,4469,41.3,114041,64560,0
TX,78258,3,San Antonio,US,29.66,-98.45,43569,34.7,105681,47945,1
TX,78259,2,San Antonio,US,29.65,-98.45,23887,35.5,96962,37405,4
TX,78261,1,San Antonio,US,29.67,-98.43,15383,34.4,102229,43826,1
TX,78288,3,San Antonio,US,29.53,-98.58,0,0.0,0,0,6
TX,78363,1,Kingsville,US,27.52,-97.86,30481,27.5,37708,18300,3
TX,78374,1,Portland,US,27.88,-97.32,17652,33.3,66958,28815,2
TX,78411,2,Corpus Christi,US,27.74,-97.37,27192,37.3,44692,24896,6
TX,78412,2,Corpus Christi,US,27.72,-97.33,39245,29.4,47389,23647,2
TX,78414,1,Corpus Christi,US,27.69,-97.38,36259,33.6,80307,34455,7
TX,78501,2,McAllen,US,26.24,-98.23,63887,33.3,32806,16334,14
